GPPractice/Area,Year,Age,Sex,AreaType,PracticeCode,PatientCount_Asthma,PatientCount_Atrial Fibrillation,PatientCount_Cancer,PatientCount_Chronic Kidney Disease (CKD),PatientCount_Chronic Obstructive Pulmonary Disease (COPD),PatientCount_Coronary Heart Disease (CHD),PatientCount_Dementia,PatientCount_Depression,PatientCount_Diabetes,PatientCount_Eating Disorder,PatientCount_Epilepsy,PatientCount_Heart Failure,PatientCount_Hypertension,PatientCount_Mental Health,PatientCount_Osteoporosis,PatientCount_Palliative Care,PatientCount_Peripheral Arterial Disease (PAD),PatientCount_Rheumatoid Arthritis,PatientCount_Stroke and TIA,Change_Asthma,Change_Atrial Fibrillation,Change_Cancer,Change_Chronic Kidney Disease (CKD),Change_Chronic Obstructive Pulmonary Disease (COPD),Change_Coronary Heart Disease (CHD),Change_Dementia,Change_Depression,Change_Diabetes,Change_Eating Disorder,Change_Epilepsy,Change_Heart Failure,Change_Hypertension,Change_Mental Health,Change_Osteoporosis,Change_Palliative Care,Change_Peripheral Arterial Disease (PAD),Change_Rheumatoid Arthritis,Change_Stroke and TIA,Rate_Asthma,Rate_Atrial Fibrillation,Rate_Cancer,Rate_Chronic Kidney Disease (CKD),Rate_Chronic Obstructive Pulmonary Disease (COPD),Rate_Coronary Heart Disease (CHD),Rate_Dementia,Rate_Depression,Rate_Diabetes,Rate_Eating Disorder,Rate_Epilepsy,Rate_Heart Failure,Rate_Hypertension,Rate_Mental Health,Rate_Osteoporosis,Rate_Palliative Care,Rate_Peripheral Arterial Disease (PAD),Rate_Rheumatoid Arthritis,Rate_Stroke and TIA
Kinross/Errol/Bridge of Earn,2019,75-79,All,Cluster,,5,10,15,15,10,12,5,5,26,0,0,5,74,0,0,0,10,5,10,0,100,0,-31.8,-33.3,9.1,0,0,0,,,0,8.8,,,,100,0,0,4.2,8.3,12.5,12.5,8.3,10,4.2,4.2,21.7,0,0,4.2,61.7,0,0,0,8.3,4.2,8.3
Kinross/Errol/Bridge of Earn,2019,80-84,All,Cluster,,5,15,21,28,15,15,5,5,17,0,0,5,62,0,0,5,0,0,21,0,-25,5,7.7,0,-6.2,0,0,6.2,,,0,1.6,,,,-100,,31.2,4.8,14.3,20,26.7,14.3,14.3,4.8,4.8,16.2,0,0,4.8,59,0,0,4.8,0,0,20
Kinross/Errol/Bridge of Earn,2019,85plus,All,Cluster,,5,22,10,28,5,15,0,0,10,0,0,10,48,0,0,0,5,0,16,0,120,0,21.7,0,0,,,100,,,0,14.3,,,,0,,6.7,6.6,28.9,13.2,36.8,6.6,19.7,0,0,13.2,0,0,13.2,63.2,0,0,0,6.6,0,21.1
Kinross/Errol/Bridge of Earn,2019,All,All,Cluster,,156,61,108,93,64,91,15,279,161,12,32,22,509,24,5,15,30,23,88,-2.5,8.9,0,-3.1,1.6,0,-6.2,12,0,9.1,-8.6,0,3.9,0,0,50,0,0,7.3,5.3,2.1,3.6,3.1,2.2,3.1,0.5,9.4,5.4,0.4,1.1,0.7,17.2,0.8,0.2,0.5,1,0.8,3
Kinross/Errol/Bridge of Earn,2020,00-04,All,Cluster,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kinross/Errol/Bridge of Earn,2020,05-09,All,Cluster,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kinross/Errol/Bridge of Earn,2020,10-14,All,Cluster,,20,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,300,,,,,,,,,,0,,,,,,,,,9.6,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0
Kinross/Errol/Bridge of Earn,2020,15-19,All,Cluster,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kinross/Errol/Bridge of Earn,2020,20-24,All,Cluster,,5,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,,,,,,,,,,,5.5,0,0,0,0,0,0,16.5,0,0,0,0,0,0,0,0,0,0,0
Kinross/Errol/Bridge of Earn,2020,25-29,All,Cluster,,5,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,23.8,-100,,,,,,,,,,,3.5,0,0,0,0,0,0,18.2,0,0,0,0,0,0,0,0,0,0,0
Kinross/Errol/Bridge of Earn,2020,30-34,All,Cluster,,17,0,0,0,0,0,0,29,5,0,0,0,0,0,0,0,0,0,0,70,,,,,,,16,,,,,,,,,,,,10.2,0,0,0,0,0,0,17.5,3,0,0,0,0,0,0,0,0,0,0
Kinross/Errol/Bridge of Earn,2020,35-39,All,Cluster,,10,0,0,0,0,0,0,25,5,0,5,0,5,5,0,0,0,0,0,100,,,,,,,-10.7,0,,0,,0,0,,,,,,4.8,0,0,0,0,0,0,12,2.4,0,2.4,0,2.4,2.4,0,0,0,0,0
Kinross/Errol/Bridge of Earn,2020,40-44,All,Cluster,,15,0,0,0,0,0,0,18,0,5,0,0,10,0,0,0,0,0,0,50,,,,,,,-18.2,,0,,,0,,,,,,,7.9,0,0,0,0,0,0,9.4,0,2.6,0,0,5.2,0,0,0,0,0,0
Kinross/Errol/Bridge of Earn,2020,45-49,All,Cluster,,10,0,5,0,0,0,0,42,5,0,0,0,21,5,0,0,0,0,5,0,,0,,,-100,,13.5,0,,,,16.7,0,,,,-100,,4.5,0,2.3,0,0,0,0,19.1,2.3,0,0,0,9.5,2.3,0,0,0,0,2.3
Kinross/Errol/Bridge of Earn,2020,50-54,All,Cluster,,15,0,5,0,5,5,0,31,15,0,0,0,32,0,0,0,0,5,0,-25,,0,,0,,,-20.5,0,,-100,,-5.9,,,,,0,-100,6.6,0,2.2,0,2.2,2.2,0,13.7,6.6,0,0,0,14.2,0,0,0,0,2.2,0
Kinross/Errol/Bridge of Earn,2020,55-59,All,Cluster,,21,0,10,0,0,5,0,39,19,0,5,0,58,5,0,0,0,0,5,110,,100,-100,-100,0,,25.8,0,,0,,11.5,0,,,-100,,0,9.3,0,4.4,0,0,2.2,0,17.3,8.4,0,2.2,0,25.7,2.2,0,0,0,0,2.2
Kinross/Errol/Bridge of Earn,2020,60-64,All,Cluster,,10,0,10,0,10,10,0,21,27,0,5,0,63,5,0,0,0,0,5,0,,-33.3,,100,0,,5,58.8,,0,,6.8,,,,,,-50,5,0,5,0,5,5,0,10.4,13.4,0,2.5,0,31.2,2.5,0,0,0,0,2.5
Kinross/Errol/Bridge of Earn,2020,65-69,All,Cluster,,16,5,10,10,10,17,0,17,23,0,0,0,60,0,0,0,5,0,10,6.7,0,-33.3,100,0,13.3,,-5.6,9.5,,,,-6.2,,,,0,-100,0,8.9,2.8,5.6,5.6,5.6,9.4,0,9.4,12.8,0,0,0,33.3,0,0,0,2.8,0,5.6
Kinross/Errol/Bridge of Earn,2020,70-74,All,Cluster,,15,10,15,10,5,15,5,18,23,0,5,5,73,0,0,5,5,5,10,50,0,0,0,0,0,0,-10,-20.7,,0,,-7.6,,,,0,0,0,8.9,6,8.9,6,3,8.9,3,10.7,13.7,0,3,3,43.5,0,0,3,3,3,6
Kinross/Errol/Bridge of Earn,2020,75-79,All,Cluster,,5,10,10,20,10,17,0,5,25,0,0,5,70,0,0,0,5,5,5,0,0,-33.3,33.3,0,41.7,-100,0,-3.8,,,0,-5.4,,,,-50,0,-50,4.4,8.8,8.8,17.5,8.8,14.9,0,4.4,21.9,0,0,4.4,61.4,0,0,0,4.4,4.4,4.4
Kinross/Errol/Bridge of Earn,2020,80-84,All,Cluster,,0,15,23,23,15,15,0,5,21,0,0,5,60,0,0,0,0,0,16,-100,0,9.5,-17.9,0,0,-100,0,23.5,,,0,-3.2,,,-100,,,-23.8,0,15,23,23,15,15,0,5,21,0,0,5,60,0,0,0,0,0,16
Kinross/Errol/Bridge of Earn,2020,85plus,All,Cluster,,5,22,10,34,5,15,5,5,10,0,0,10,51,0,0,5,5,0,23,0,0,0,21.4,0,0,,,0,,,0,6.2,,,,0,,43.8,6,26.5,12,41,6,18.1,6,6,12,0,0,12,61.4,0,0,6,6,0,27.7
Kinross/Errol/Bridge of Earn,2020,All,All,Cluster,,182,64,106,97,62,95,10,286,173,14,31,23,507,24,5,15,24,22,82,16.7,4.9,-1.9,4.3,-3.1,4.4,-33.3,2.5,7.5,16.7,-3.1,4.5,-0.4,0,0,0,-20,-4.3,-6.8,6.1,2.1,3.5,3.2,2.1,3.2,0.3,9.5,5.8,0.5,1,0.8,16.9,0.8,0.2,0.5,0.8,0.7,2.7
Kinross/Errol/Bridge of Earn,2021,00-04,All,Cluster,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kinross/Errol/Bridge of Earn,2021,05-09,All,Cluster,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kinross/Errol/Bridge of Earn,2021,10-14,All,Cluster,,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,-50,,,,,,,,,,0,,,,,,,,,4.7,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0
Kinross/Errol/Bridge of Earn,2021,15-19,All,Cluster,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,,,,,,,,,,,,,,,,,,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kinross/Errol/Bridge of Earn,2021,20-24,All,Cluster,,10,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,100,,,,,,,0,,,,,,,,,,,,10.1,0,0,0,0,0,0,15.2,0,0,0,0,0,0,0,0,0,0,0
Kinross/Errol/Bridge of Earn,2021,25-29,All,Cluster,,10,0,0,0,0,0,0,25,5,5,0,0,0,0,0,0,0,0,0,100,,,,,,,-3.8,,,,,,,,,,,,7.6,0,0,0,0,0,0,18.9,3.8,3.8,0,0,0,0,0,0,0,0,0
Kinross/Errol/Bridge of Earn,2021,30-34,All,Cluster,,16,0,0,0,0,0,0,31,5,0,0,0,5,0,0,0,0,0,0,-5.9,,,,,,,6.9,0,,,,,,,,,,,8.1,0,0,0,0,0,0,15.7,2.5,0,0,0,2.5,0,0,0,0,0,0
Kinross/Errol/Bridge of Earn,2021,35-39,All,Cluster,,10,0,0,0,0,0,0,32,5,0,5,0,5,5,0,0,0,0,0,0,,,,,,,28,0,,0,,0,0,,,,,,5.1,0,0,0,0,0,0,16.4,2.6,0,2.6,0,2.6,2.6,0,0,0,0,0
Kinross/Errol/Bridge of Earn,2021,40-44,All,Cluster,,15,0,0,0,0,0,0,31,0,5,0,0,10,5,0,0,0,0,0,0,,,,,,,72.2,,0,,,0,,,,,,,7,0,0,0,0,0,0,14.4,0,2.3,0,0,4.7,2.3,0,0,0,0,0
Kinross/Errol/Bridge of Earn,2021,45-49,All,Cluster,,15,0,5,0,0,5,0,39,5,0,0,0,20,0,0,0,0,0,5,50,,0,,,,,-7.1,0,,,,-4.8,-100,,,,,0,6.4,0,2.1,0,0,2.1,0,16.6,2.1,0,0,0,8.5,0,0,0,0,0,2.1
Kinross/Errol/Bridge of Earn,2021,50-54,All,Cluster,,20,0,5,0,5,5,0,34,15,0,0,0,33,0,0,0,0,5,0,33.3,,0,,0,0,,9.7,0,,,,3.1,,,,,0,,8,0,2,0,2,2,0,13.5,6,0,0,0,13.1,0,0,0,0,2,0
Kinross/Errol/Bridge of Earn,2021,55-59,All,Cluster,,15,0,10,0,5,10,0,48,20,0,5,0,60,5,0,0,0,0,5,-28.6,,0,,,100,,23.1,5.3,,0,,3.4,0,,,,,0,6,0,4,0,2,4,0,19.4,8.1,0,2,0,24.2,2,0,0,0,0,2
Kinross/Errol/Bridge of Earn,2021,60-64,All,Cluster,,10,0,10,5,10,10,0,19,29,0,5,0,63,5,0,0,5,0,5,0,,0,,0,0,,-9.5,7.4,,0,,0,0,,,,,0,5,0,5,2.5,5,5,0,9.5,14.4,0,2.5,0,31.3,2.5,0,0,2.5,0,2.5
Kinross/Errol/Bridge of Earn,2021,65-69,All,Cluster,,15,5,10,5,10,12,0,10,17,0,0,0,54,0,0,0,5,0,5,-6.2,0,0,-50,0,-29.4,,-41.2,-26.1,,,,-10,,,,0,,-50,8.7,2.9,5.8,2.9,5.8,7,0,5.8,9.9,0,0,0,31.4,0,0,0,2.9,0,2.9
Kinross/Errol/Bridge of Earn,2021,70-74,All,Cluster,,10,10,16,5,10,17,0,21,26,0,5,5,75,0,0,5,5,5,10,-33.3,0,6.7,-50,100,13.3,-100,16.7,13,,0,0,2.7,,,0,0,0,0,5.7,5.7,9.1,2.9,5.7,9.7,0,12,14.9,0,2.9,2.9,42.9,0,0,2.9,2.9,2.9,5.7
Kinross/Errol/Bridge of Earn,2021,75-79,All,Cluster,,10,15,20,15,10,17,0,5,27,0,0,5,70,0,0,0,5,5,5,100,50,100,-25,0,0,,0,8,,,0,0,,,,0,0,0,7.9,11.9,15.9,11.9,7.9,13.5,0,4,21.4,0,0,4,55.6,0,0,0,4,4,4
Kinross/Errol/Bridge of Earn,2021,80-84,All,Cluster,,5,15,20,24,15,10,5,5,20,0,0,5,62,0,0,5,0,0,16,,0,-13,4.3,0,-33.3,,0,-4.8,,,0,3.3,,,,,,0,4.9,14.6,19.4,23.3,14.6,9.7,4.9,4.9,19.4,0,0,4.9,60.2,0,0,4.9,0,0,15.5
Kinross/Errol/Bridge of Earn,2021,85plus,All,Cluster,,0,23,15,34,5,20,5,5,10,0,0,15,55,0,0,0,0,0,21,-100,4.5,50,0,0,33.3,0,0,0,,,50,7.8,,,-100,-100,,-8.7,0,28.4,18.5,42,6.2,24.7,6.2,6.2,12.3,0,0,18.5,67.9,0,0,0,0,0,25.9
Kinross/Errol/Bridge of Earn,2021,All,All,Cluster,,179,66,104,93,63,97,10,317,183,14,31,26,507,24,5,10,23,22,77,-1.6,3.1,-1.9,-4.1,1.6,2.1,0,10.8,5.8,0,0,13,0,0,0,-33.3,-4.2,0,-6.1,5.7,2.1,3.3,3,2,3.1,0.3,10.1,5.8,0.4,1,0.8,16.1,0.8,0.2,0.3,0.7,0.7,2.4
Kinross/Errol/Bridge of Earn,2022,00-04,All,Cluster,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kinross/Errol/Bridge of Earn,2022,05-09,All,Cluster,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kinross/Errol/Bridge of Earn,2022,10-14,All,Cluster,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,-100,,,,,,,,,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kinross/Errol/Bridge of Earn,2022,15-19,All,Cluster,,5,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,-50,,,,,,,,,,,,,,,,,,,3.2,0,0,0,0,0,0,3.2,0,0,3.2,0,0,0,0,0,0,0,0
Kinross/Errol/Bridge of Earn,2022,20-24,All,Cluster,,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,-50,,,,,,,-33.3,,,,,,,,,,,,4.5,0,0,0,0,0,0,8.9,0,0,0,0,0,0,0,0,0,0,0
Kinross/Errol/Bridge of Earn,2022,25-29,All,Cluster,,15,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,50,,,,,,,16,-100,-100,,,,,,,,,,10.5,0,0,0,0,0,0,20.3,0,0,0,0,0,0,0,0,0,0,0
Kinross/Errol/Bridge of Earn,2022,30-34,All,Cluster,,15,0,0,0,0,0,0,27,0,5,0,0,0,0,0,0,0,0,0,-6.2,,,,,,,-12.9,-100,,,,-100,,,,,,,7.1,0,0,0,0,0,0,12.9,0,2.4,0,0,0,0,0,0,0,0,0
Kinross/Errol/Bridge of Earn,2022,35-39,All,Cluster,,20,0,0,0,0,0,0,37,5,0,5,0,5,5,0,0,0,0,0,100,,,,,,,15.6,0,,0,,0,0,,,,,,8.8,0,0,0,0,0,0,16.4,2.2,0,2.2,0,2.2,2.2,0,0,0,0,0
Kinross/Errol/Bridge of Earn,2022,40-44,All,Cluster,,10,0,0,0,0,0,0,33,0,0,5,0,10,5,0,0,0,0,0,-33.3,,,,,,,6.5,,-100,,,0,0,,,,,,4.5,0,0,0,0,0,0,14.7,0,0,2.2,0,4.5,2.2,0,0,0,0,0
Kinross/Errol/Bridge of Earn,2022,45-49,All,Cluster,,15,0,5,0,0,5,0,38,5,0,0,0,20,0,0,0,0,0,0,0,,0,,,0,,-2.6,0,,,,0,,,,,,-100,6.2,0,2.1,0,0,2.1,0,15.8,2.1,0,0,0,8.3,0,0,0,0,0,0
Kinross/Errol/Bridge of Earn,2022,50-54,All,Cluster,,17,0,5,0,5,5,0,40,10,0,0,0,33,5,0,0,0,5,0,-15,,0,,0,0,,17.6,-33.3,,,,0,,,,,0,,6.4,0,1.9,0,1.9,1.9,0,15,3.7,0,0,0,12.4,1.9,0,0,0,1.9,0
Kinross/Errol/Bridge of Earn,2022,55-59,All,Cluster,,20,0,10,0,5,5,0,48,23,0,5,0,61,0,0,0,0,0,5,33.3,,0,,0,-50,,0,15,,0,,1.7,-100,,,,,0,7.8,0,3.9,0,2,2,0,18.8,9,0,2,0,23.8,0,0,0,0,0,2
Kinross/Errol/Bridge of Earn,2022,60-64,All,Cluster,,20,5,10,5,5,17,0,32,32,0,5,0,63,5,0,0,5,5,5,100,,0,0,-50,70,,68.4,10.3,,0,,0,0,,,0,,0,9.3,2.3,4.6,2.3,2.3,7.9,0,14.8,14.8,0,2.3,0,29.2,2.3,0,0,2.3,2.3,2.3
Kinross/Errol/Bridge of Earn,2022,65-69,All,Cluster,,15,5,15,5,5,13,0,15,16,0,0,0,56,0,0,0,5,0,10,0,0,50,0,-50,8.3,,50,-5.9,,,,3.7,,,,0,,100,8.1,2.7,8.1,2.7,2.7,7,0,8.1,8.6,0,0,0,30.1,0,0,0,2.7,0,5.4
Kinross/Errol/Bridge of Earn,2022,70-74,All,Cluster,,15,10,15,15,15,16,0,21,23,0,0,5,71,0,0,5,5,5,10,50,0,-6.2,200,50,-5.9,,0,-11.5,,-100,0,-5.3,,,0,0,0,0,8.6,5.7,8.6,8.6,8.6,9.2,0,12.1,13.2,0,0,2.9,40.8,0,0,2.9,2.9,2.9,5.7
Kinross/Errol/Bridge of Earn,2022,75-79,All,Cluster,,10,10,15,17,5,15,5,5,26,0,0,5,70,0,0,0,5,5,5,0,-33.3,-25,13.3,-50,-11.8,,0,-3.7,,,0,0,,,,0,0,0,7.3,7.3,10.9,12.4,3.6,10.9,3.6,3.6,19,0,0,3.6,51.1,0,0,0,3.6,3.6,3.6
Kinross/Errol/Bridge of Earn,2022,80-84,All,Cluster,,5,15,16,24,10,10,0,5,17,0,0,5,62,0,0,5,0,0,15,0,0,-20,0,-33.3,0,-100,0,-15,,,0,0,,,0,,,-6.2,5.2,15.6,16.7,25,10.4,10.4,0,5.2,17.7,0,0,5.2,64.6,0,0,5.2,0,0,15.6
Kinross/Errol/Bridge of Earn,2022,85plus,All,Cluster,,0,17,15,28,10,15,5,5,15,0,0,10,48,0,0,0,0,0,16,,-26.1,0,-17.6,100,-25,0,0,50,,,-33.3,-12.7,,,,,,-23.8,0,21.2,18.8,35,12.5,18.8,6.2,6.2,18.8,0,0,12.5,60,0,0,0,0,0,20
Kinross/Errol/Bridge of Earn,2022,All,All,Cluster,,186,66,105,100,65,94,10,348,186,13,30,24,497,27,0,10,21,18,76,3.9,0,1,7.5,3.2,-3.1,0,9.8,1.6,-7.1,-3.2,-7.7,-2,12.5,-100,0,-8.7,-18.2,-1.3,5.6,2,3.2,3,2,2.8,0.3,10.5,5.6,0.4,0.9,0.7,15,0.8,0,0.3,0.6,0.5,2.3
Kinross/Errol/Bridge of Earn,2023,00-04,All,Cluster,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kinross/Errol/Bridge of Earn,2023,05-09,All,Cluster,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,,,,,,,,,,,,,,,,,,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kinross/Errol/Bridge of Earn,2023,10-14,All,Cluster,,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,4.7,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0
Kinross/Errol/Bridge of Earn,2023,15-19,All,Cluster,,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,,-100,,,,,,,,,2.6,0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0
Kinross/Errol/Bridge of Earn,2023,20-24,All,Cluster,,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,,,,,,,,,,,4.1,0,0,0,0,0,0,8.1,0,0,0,0,0,0,0,0,0,0,0
Kinross/Errol/Bridge of Earn,2023,25-29,All,Cluster,,10,0,0,0,0,0,0,28,0,0,0,0,0,5,0,0,0,0,0,-33.3,,,,,,,-3.4,,,,,,,,,,,,6.7,0,0,0,0,0,0,18.8,0,0,0,0,0,3.4,0,0,0,0,0
Kinross/Errol/Bridge of Earn,2023,30-34,All,Cluster,,15,0,0,0,0,0,0,27,5,0,0,0,5,0,0,0,0,0,0,0,,,,,,,0,,-100,,,,,,,,,,6.6,0,0,0,0,0,0,11.8,2.2,0,0,0,2.2,0,0,0,0,0,0
Kinross/Errol/Bridge of Earn,2023,35-39,All,Cluster,,18,0,0,0,0,0,0,39,5,0,0,0,5,0,0,0,0,0,0,-10,,,,,,,5.4,0,,-100,,0,-100,,,,,,7.8,0,0,0,0,0,0,16.8,2.2,0,0,0,2.2,0,0,0,0,0,0
Kinross/Errol/Bridge of Earn,2023,40-44,All,Cluster,,15,0,0,0,0,0,0,33,0,0,5,0,10,5,0,0,0,0,0,50,,,,,,,0,,,0,,0,0,,,,,,6,0,0,0,0,0,0,13.3,0,0,2,0,4,2,0,0,0,0,0
Kinross/Errol/Bridge of Earn,2023,45-49,All,Cluster,,16,0,5,0,0,0,0,35,5,0,0,0,21,0,0,0,0,0,0,6.7,,0,,,-100,,-7.9,0,,,,5,,,,,,,7.2,0,2.3,0,0,0,0,15.8,2.3,0,0,0,9.5,0,0,0,0,0,0
Kinross/Errol/Bridge of Earn,2023,50-54,All,Cluster,,10,0,5,0,0,0,0,48,10,0,0,0,33,5,0,0,0,5,5,-41.2,,0,,-100,-100,,20,0,,,,0,0,,,,0,,3.7,0,1.8,0,0,0,0,17.6,3.7,0,0,0,12.1,1.8,0,0,0,1.8,1.8
Kinross/Errol/Bridge of Earn,2023,55-59,All,Cluster,,21,0,10,0,5,5,0,43,23,0,5,0,59,0,0,0,0,0,5,5,,0,,0,0,,-10.4,0,,0,,-3.3,,,,,,0,7.7,0,3.7,0,1.8,1.8,0,15.8,8.4,0,1.8,0,21.6,0,0,0,0,0,1.8
Kinross/Errol/Bridge of Earn,2023,60-64,All,Cluster,,23,0,10,5,5,17,0,39,34,0,5,0,70,5,0,0,5,5,5,15,-100,0,0,0,0,,21.9,6.2,,0,,11.1,0,,,0,0,0,9.7,0,4.2,2.1,2.1,7.1,0,16.4,14.3,0,2.1,0,29.4,2.1,0,0,2.1,2.1,2.1
Kinross/Errol/Bridge of Earn,2023,65-69,All,Cluster,,15,5,10,5,5,10,0,16,21,0,0,0,61,0,0,0,0,0,5,0,0,-33.3,0,0,-23.1,,6.7,31.2,,,,8.9,,,,-100,,-50,7.7,2.6,5.2,2.6,2.6,5.2,0,8.2,10.8,0,0,0,31.4,0,0,0,0,0,2.6
Kinross/Errol/Bridge of Earn,2023,70-74,All,Cluster,,20,15,15,15,15,18,0,21,29,0,0,5,76,0,0,0,5,5,15,33.3,50,0,0,0,12.5,,0,26.1,,,0,7,,,-100,0,0,50,11.1,8.3,8.3,8.3,8.3,10,0,11.7,16.1,0,0,2.8,42.2,0,0,0,2.8,2.8,8.3
Kinross/Errol/Bridge of Earn,2023,75-79,All,Cluster,,5,10,20,15,5,15,0,5,25,0,5,5,73,0,0,5,0,5,10,-50,0,33.3,-11.8,0,0,-100,0,-3.8,,,0,4.3,,,,-100,0,100,3.4,6.9,13.8,10.3,3.4,10.3,0,3.4,17.2,0,3.4,3.4,50.3,0,0,3.4,0,3.4,6.9
Kinross/Errol/Bridge of Earn,2023,80-84,All,Cluster,,5,10,15,24,10,10,5,5,25,0,0,5,57,0,0,0,5,0,10,0,-33.3,-6.2,0,0,0,,0,47.1,,,0,-8.1,,,-100,,,-33.3,5.4,10.8,16.1,25.8,10.8,10.8,5.4,5.4,26.9,0,0,5.4,61.3,0,0,0,5.4,0,10.8
Kinross/Errol/Bridge of Earn,2023,85plus,All,Cluster,,0,25,20,32,10,16,5,5,15,0,0,10,58,0,0,0,5,0,17,,47.1,33.3,14.3,0,6.7,0,0,0,,,0,20.8,,,,,,6.2,0,27.2,21.7,34.8,10.9,17.4,5.4,5.4,16.3,0,0,10.9,63,0,0,0,5.4,0,18.5
Kinross/Errol/Bridge of Earn,2023,All,All,Cluster,,198,73,110,97,61,90,10,357,196,11,30,25,526,27,0,10,22,20,78,6.5,10.6,4.8,-3,-6.2,-4.3,0,2.6,5.4,-15.4,0,4.2,5.8,0,,0,4.8,11.1,2.6,5.7,2.1,3.2,2.8,1.8,2.6,0.3,10.3,5.6,0.3,0.9,0.7,15.1,0.8,0,0.3,0.6,0.6,2.2
Kirkintilloch/Lennoxtown,2018,00-04,All,Cluster,,29,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,1.3,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0
Kirkintilloch/Lennoxtown,2018,05-09,All,Cluster,,110,0,5,0,0,0,0,0,5,0,20,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,4.5,0,0.2,0,0,0,0,0,0.2,0,0.8,0,0,0,0,0,0,0,0
Kirkintilloch/Lennoxtown,2018,10-14,All,Cluster,,143,0,5,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,6.4,0,0.2,0,0,0,0,0,0.4,0,0.4,0,0,0,0,0,0,0,0
Kirkintilloch/Lennoxtown,2018,15-19,All,Cluster,,131,0,5,0,0,0,0,22,15,12,20,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,6.4,0,0.2,0,0,0,0,1.1,0.7,0.6,1,0,0,0,0,0,0,0,0
Kirkintilloch/Lennoxtown,2018,20-24,All,Cluster,,168,0,0,0,0,0,0,159,15,17,35,0,0,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,7.2,0,0,0,0,0,0,6.8,0.6,0.7,1.5,0,0,0.4,0,0,0,0,0
