GPPractice/Area;Year;Age;Sex;AreaType;PracticeCode;PatientCount_Asthma;PatientCount_Atrial Fibrillation;PatientCount_Cancer;PatientCount_Chronic Kidney Disease (CKD);PatientCount_Chronic Obstructive Pulmonary Disease (COPD);PatientCount_Coronary Heart Disease (CHD);PatientCount_Dementia;PatientCount_Depression;PatientCount_Diabetes;PatientCount_Eating Disorder;PatientCount_Epilepsy;PatientCount_Heart Failure;PatientCount_Hypertension;PatientCount_Mental Health;PatientCount_Osteoporosis;PatientCount_Palliative Care;PatientCount_Peripheral Arterial Disease (PAD);PatientCount_Rheumatoid Arthritis;PatientCount_Stroke and TIA;Change_Asthma;Change_Atrial Fibrillation;Change_Cancer;Change_Chronic Kidney Disease (CKD);Change_Chronic Obstructive Pulmonary Disease (COPD);Change_Coronary Heart Disease (CHD);Change_Dementia;Change_Depression;Change_Diabetes;Change_Eating Disorder;Change_Epilepsy;Change_Heart Failure;Change_Hypertension;Change_Mental Health;Change_Osteoporosis;Change_Palliative Care;Change_Peripheral Arterial Disease (PAD);Change_Rheumatoid Arthritis;Change_Stroke and TIA;Rate_Asthma;Rate_Atrial Fibrillation;Rate_Cancer;Rate_Chronic Kidney Disease (CKD);Rate_Chronic Obstructive Pulmonary Disease (COPD);Rate_Coronary Heart Disease (CHD);Rate_Dementia;Rate_Depression;Rate_Diabetes;Rate_Eating Disorder;Rate_Epilepsy;Rate_Heart Failure;Rate_Hypertension;Rate_Mental Health;Rate_Osteoporosis;Rate_Palliative Care;Rate_Peripheral Arterial Disease (PAD);Rate_Rheumatoid Arthritis;Rate_Stroke and TIA
Dundee 4;2020;10-14;M;Cluster;;47;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;9.3;;;;;;;;;;-100;;0;;;;;;;7;0;0;0;0;0;0;0;0;0;0;0;0.7;0;0;0;0;0;0
Dundee 4;2020;15-19;M;Cluster;;52;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;-11.9;;;;;;;-100;-100;;-54.5;;;;;;;;;5.3;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0
Dundee 4;2020;20-24;M;Cluster;;107;0;5;0;0;0;0;20;18;0;20;0;0;5;0;0;0;0;0;-3.6;;0;;;;;-33.3;0;;25;;-100;-50;;;;;;4.2;0;0.2;0;0;0;0;0.8;0.7;0;0.8;0;0;0.2;0;0;0;0;0
Dundee 4;2020;25-29;M;Cluster;;93;0;10;0;0;0;0;40;10;5;10;0;5;14;0;0;0;0;0;25.7;;100;;;;;-14.9;-9.1;0;100;;0;27.3;;;;;;4.5;0;0.5;0;0;0;0;1.9;0.5;0.2;0.5;0;0.2;0.7;0;0;0;0;0
Dundee 4;2020;30-34;M;Cluster;;83;0;5;0;0;0;0;44;12;5;17;0;10;16;0;0;0;0;0;5.1;;0;;;;;-4.3;-7.7;0;6.2;;0;23.1;;;;;;5.4;0;0.3;0;0;0;0;2.9;0.8;0.3;1.1;0;0.6;1;0;0;0;0;0
Dundee 4;2020;35-39;M;Cluster;;60;0;12;0;0;0;0;48;19;0;13;0;17;17;0;0;0;0;0;3.4;;-7.7;;;;;-7.7;0;;-7.1;;41.7;6.2;;;;;;4.8;0;1;0;0;0;0;3.8;1.5;0;1;0;1.4;1.4;0;0;0;0;0
Dundee 4;2020;40-44;M;Cluster;;59;0;10;0;5;5;0;49;24;0;12;0;43;21;0;0;0;0;0;11.3;;0;;0;0;;8.9;-7.7;;-7.7;;4.9;16.7;;;;;;5.7;0;1;0;0.5;0.5;0;4.7;2.3;0;1.2;0;4.2;2;0;0;0;0;0
Dundee 4;2020;45-49;M;Cluster;;69;5;13;5;15;10;0;54;38;0;12;0;79;20;0;0;0;0;5;-4.2;0;-7.1;0;-6.2;0;;0;-7.3;;9.1;;-9.2;17.6;;;;;0;7.2;0.5;1.4;0.5;1.6;1;0;5.7;4;0;1.3;0;8.3;2.1;0;0;0;0;0.5
Dundee 4;2020;50-54;M;Cluster;;65;10;25;5;22;19;0;51;61;0;23;5;133;18;0;0;5;0;15;4.8;0;4.2;0;-21.4;-24;;-15;-4.7;;9.5;0;-0.7;-14.3;;;0;;36.4;6.4;1;2.5;0.5;2.2;1.9;0;5;6;0;2.3;0.5;13.2;1.8;0;0;0.5;0;1.5
Dundee 4;2020;55-59;M;Cluster;;80;20;35;11;36;50;0;66;101;0;21;12;225;22;5;0;5;0;23;2.6;66.7;-2.8;0;0;-7.4;;6.5;0;;-12.5;9.1;0;22.2;0;-100;0;-100;-8;7.8;2;3.4;1.1;3.5;4.9;0;6.5;9.9;0;2.1;1.2;22;2.2;0.5;0;0.5;0;2.3
Dundee 4;2020;60-64;M;Cluster;;68;16;55;16;51;80;0;46;117;0;21;12;272;15;0;5;18;12;38;11.5;0;7.8;14.3;8.5;1.3;;4.5;4.5;;31.2;9.1;-3.2;-11.8;;0;-10;0;31;7.6;1.8;6.1;1.8;5.7;8.9;0;5.1;13;0;2.3;1.3;30.3;1.7;0;0.6;2;1.3;4.2
Dundee 4;2020;65-69;M;Cluster;;46;42;59;17;65;116;5;31;135;0;5;17;319;13;0;0;19;5;29;2.2;0;-10.6;-22.7;-4.4;-7.2;0;-3.1;-3.6;;-50;-29.2;-3.3;18.2;;;-32.1;0;-21.6;6.3;5.8;8.1;2.3;9;16;0.7;4.3;18.6;0;0.7;2.3;43.9;1.8;0;0;2.6;0.7;4
Dundee 4;2020;70-74;M;Cluster;;37;60;68;43;59;123;10;25;135;0;17;26;331;10;0;5;31;5;62;8.8;-3.2;6.2;-2.3;-3.3;6;-9.1;13.6;8.9;;13.3;0;1.8;0;;0;40.9;-50;12.7;5.2;8.5;9.6;6.1;8.3;17.4;1.4;3.5;19.1;0;2.4;3.7;46.8;1.4;0;0.7;4.4;0.7;8.8
Dundee 4;2020;75-79;M;Cluster;;22;45;71;60;52;100;24;13;110;0;10;25;250;5;0;5;21;10;46;0;-8.2;-4.1;-11.8;-8.8;-13.8;33.3;-13.3;-14.1;;100;-16.7;-2.7;0;;0;0;100;-13.2;4.9;10.1;15.9;13.4;11.6;22.4;5.4;2.9;24.6;0;2.2;5.6;55.9;1.1;0;1.1;4.7;2.2;10.3
Dundee 4;2020;80-84;M;Cluster;;13;45;52;44;45;92;28;13;70;0;5;19;165;5;0;5;17;5;41;30;-6.2;6.1;12.8;12.5;2.2;-6.7;8.3;11.1;;0;-13.6;6.5;0;;-50;-15;0;2.5;4.1;14.2;16.4;13.9;14.2;29;8.8;4.1;22.1;0;1.6;6;52.1;1.6;0;1.6;5.4;1.6;12.9
Dundee 4;2020;85plus;M;Cluster;;13;57;42;72;24;77;26;5;44;0;5;22;133;0;0;5;18;5;28;0;21.3;0;-1.4;26.3;1.3;-10.3;0;25.7;;0;0;-0.7;;;0;20;0;0;5.6;24.7;18.2;31.2;10.4;33.3;11.3;2.2;19;0;2.2;9.5;57.6;0;0;2.2;7.8;2.2;12.1
Dundee 4;2020;All;M;Cluster;;962;305;458;278;377;673;95;508;900;18;194;142;1989;185;10;23;139;50;292;5.9;4.5;-0.4;-3.1;-0.3;-3.7;0;-4;-0.3;0;0;-7.2;-0.7;5.7;-9.1;-30.3;0.7;-2;1;5.4;1.7;2.6;1.6;2.1;3.8;0.5;2.9;5.1;0.1;1.1;0.8;11.2;1;0.1;0.1;0.8;0.3;1.6
Dundee 4;2021;00-04;M;Cluster;;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-23.1;;;;;;;;;;;;;;;;;;;1.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Dundee 4;2021;05-09;M;Cluster;;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-5.7;;;;;;;;;;;;;;;;;;;4.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Dundee 4;2021;10-14;M;Cluster;;38;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;-19.1;;;;;;;;;;;;-100;;;;;;;5.6;0;0;0;0;0;0;0;0.7;0;0;0;0;0;0;0;0;0;0
Dundee 4;2021;15-19;M;Cluster;;42;0;0;0;0;0;0;0;5;0;10;0;5;5;0;0;0;0;0;-19.2;;;;;;;;;;100;;;;;;;;;4.5;0;0;0;0;0;0;0;0.5;0;1.1;0;0.5;0.5;0;0;0;0;0
Dundee 4;2021;20-24;M;Cluster;;97;0;5;0;0;0;0;16;13;5;20;0;0;5;0;0;0;0;0;-9.3;;0;;;;;-20;-27.8;;0;;;0;;;;;;4.1;0;0.2;0;0;0;0;0.7;0.6;0.2;0.8;0;0;0.2;0;0;0;0;0
Dundee 4;2021;25-29;M;Cluster;;85;0;5;0;0;0;0;39;15;5;12;0;5;12;0;0;0;0;0;-8.6;;-50;;;;;-2.5;50;0;20;;0;-14.3;;;;;;3.9;0;0.2;0;0;0;0;1.8;0.7;0.2;0.5;0;0.2;0.5;0;0;0;0;0
Dundee 4;2021;30-34;M;Cluster;;74;0;10;0;0;0;0;34;12;5;13;0;15;11;0;0;0;0;0;-10.8;;100;;;;;-22.7;0;0;-23.5;;50;-31.2;;;;;;4.6;0;0.6;0;0;0;0;2.1;0.7;0.3;0.8;0;0.9;0.7;0;0;0;0;0
Dundee 4;2021;35-39;M;Cluster;;67;0;13;0;0;0;0;49;14;0;16;0;13;15;0;0;0;5;0;11.7;;8.3;;;;;2.1;-26.3;;23.1;;-23.5;-11.8;;;;;;5.2;0;1;0;0;0;0;3.8;1.1;0;1.3;0;1;1.2;0;0;0;0.4;0
Dundee 4;2021;40-44;M;Cluster;;61;5;5;0;5;5;0;43;27;0;14;0;44;19;0;0;0;0;5;3.4;;-50;;0;0;;-12.2;12.5;;16.7;;2.3;-9.5;;;;;;5.7;0.5;0.5;0;0.5;0.5;0;4;2.5;0;1.3;0;4.1;1.8;0;0;0;0;0.5
Dundee 4;2021;45-49;M;Cluster;;69;5;17;5;18;13;0;50;34;0;11;5;64;22;0;0;0;0;10;0;0;30.8;0;20;30;;-7.4;-10.5;;-8.3;;-19;10;;;;;100;7.4;0.5;1.8;0.5;1.9;1.4;0;5.3;3.6;0;1.2;0.5;6.8;2.4;0;0;0;0;1.1
Dundee 4;2021;50-54;M;Cluster;;61;10;21;5;21;19;0;52;68;0;24;5;142;16;0;0;5;0;16;-6.2;0;-16;0;-4.5;0;;2;11.5;;4.3;0;6.8;-11.1;;;0;;6.7;6;1;2.1;0.5;2.1;1.9;0;5.1;6.7;0;2.4;0.5;14;1.6;0;0;0.5;0;1.6
Dundee 4;2021;55-59;M;Cluster;;80;20;35;5;32;47;0;61;92;0;16;10;212;20;5;0;10;5;23;0;0;0;-54.5;-11.1;-6;;-7.6;-8.9;;-23.8;-16.7;-5.8;-9.1;0;;100;;0;8;2;3.5;0.5;3.2;4.7;0;6.1;9.2;0;1.6;1;21.1;2;0.5;0;1;0.5;2.3
Dundee 4;2021;60-64;M;Cluster;;70;20;53;16;48;78;0;50;124;0;22;12;259;16;0;0;15;13;37;2.9;25;-3.6;0;-5.9;-2.5;;8.7;6;;4.8;0;-4.8;6.7;;-100;-16.7;8.3;-2.6;7.5;2.2;5.7;1.7;5.2;8.4;0;5.4;13.3;0;2.4;1.3;27.9;1.7;0;0;1.6;1.4;4
Dundee 4;2021;65-69;M;Cluster;;49;45;48;21;62;109;5;35;119;0;5;17;310;11;0;0;16;5;28;6.5;7.1;-18.6;23.5;-4.6;-6;0;12.9;-11.9;;0;0;-2.8;-15.4;;;-15.8;0;-3.4;6.6;6.1;6.5;2.8;8.4;14.7;0.7;4.7;16.1;0;0.7;2.3;41.8;1.5;0;0;2.2;0.7;3.8
Dundee 4;2021;70-74;M;Cluster;;37;50;78;34;57;123;5;24;136;0;16;26;336;5;0;5;27;5;64;0;-16.7;14.7;-20.9;-3.4;0;-50;-4;0.7;;-5.9;0;1.5;-50;;0;-12.9;0;3.2;5.3;7.2;11.3;4.9;8.2;17.8;0.7;3.5;19.7;0;2.3;3.8;48.6;0.7;0;0.7;3.9;0.7;9.2
Dundee 4;2021;75-79;M;Cluster;;21;57;66;57;51;90;23;15;107;0;0;24;243;5;0;5;24;10;49;-4.5;26.7;-7;-5;-1.9;-10;-4.2;15.4;-2.7;;-100;-4;-2.8;0;;0;14.3;0;6.5;4.5;12.3;14.2;12.3;11;19.4;4.9;3.2;23;0;0;5.2;52.3;1.1;0;1.1;5.2;2.2;10.5
Dundee 4;2021;80-84;M;Cluster;;18;44;62;50;44;97;22;12;82;0;5;23;176;5;5;5;18;5;44;38.5;-2.2;19.2;13.6;-2.2;5.4;-21.4;-7.7;17.1;;0;21.1;6.7;0;;0;5.9;0;7.3;5.6;13.6;19.1;15.4;13.6;29.9;6.8;3.7;25.3;0;1.5;7.1;54.3;1.5;1.5;1.5;5.6;1.5;13.6
Dundee 4;2021;85plus;M;Cluster;;13;56;35;62;22;77;28;5;47;0;5;17;133;0;0;5;15;5;31;0;-1.8;-16.7;-13.9;-8.3;0;7.7;0;6.8;;0;-22.7;0;;;0;-16.7;0;10.7;5.6;24;15;26.6;9.4;33;12;2.1;20.2;0;2.1;7.3;57.1;0;0;2.1;6.4;2.1;13.3
Dundee 4;2021;All;M;Cluster;;924;310;457;258;362;659;85;487;897;21;190;138;1958;172;10;22;132;54;307;-4;1.6;-0.2;-7.2;-4;-2.1;-10.5;-4.1;-0.3;16.7;-2.1;-2.8;-1.6;-7;0;-4.3;-5;8;5.1;5.2;1.8;2.6;1.5;2;3.7;0.5;2.8;5.1;0.1;1.1;0.8;11.1;1;0.1;0.1;0.7;0.3;1.7
Dundee 4;2022;00-04;M;Cluster;;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-50;;;;;;;;;;;;;;;;;;;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Dundee 4;2022;05-09;M;Cluster;;31;0;5;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;-6.1;;;;;;;;;;;;;;;;;;;4.4;0;0.7;0;0;0;0;0;0.7;0;0;0;0;0;0;0;0;0;0
Dundee 4;2022;10-14;M;Cluster;;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.2;;;;;;;;-100;;;;;;;;;;;6.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Dundee 4;2022;15-19;M;Cluster;;43;0;0;0;0;0;0;0;5;0;5;0;0;5;0;0;0;0;0;2.4;;;;;;;;0;;-50;;-100;0;;;;;;4.6;0;0;0;0;0;0;0;0.5;0;0.5;0;0;0.5;0;0;0;0;0
Dundee 4;2022;20-24;M;Cluster;;94;0;5;0;0;0;0;19;12;5;24;0;0;10;0;0;0;0;0;-3.1;;0;;;;;18.8;-7.7;0;20;;;100;;;;;;4.1;0;0.2;0;0;0;0;0.8;0.5;0.2;1;0;0;0.4;0;0;0;0;0
Dundee 4;2022;25-29;M;Cluster;;66;0;5;0;0;0;0;34;18;5;13;0;5;10;0;0;0;0;0;-22.4;;0;;;;;-12.8;20;0;8.3;;0;-16.7;;;;;;3.1;0;0.2;0;0;0;0;1.6;0.9;0.2;0.6;0;0.2;0.5;0;0;0;0;0
Dundee 4;2022;30-34;M;Cluster;;65;0;10;0;0;0;0;38;14;5;5;0;16;12;0;0;0;0;0;-12.2;;0;;;;;11.8;16.7;0;-61.5;;6.7;9.1;;;;;;4.1;0;0.6;0;0;0;0;2.4;0.9;0.3;0.3;0;1;0.8;0;0;0;0;0
Dundee 4;2022;35-39;M;Cluster;;65;0;11;0;0;0;0;42;17;0;18;0;16;16;0;0;0;0;0;-3;;-15.4;;;;;-14.3;21.4;;12.5;;23.1;6.7;;;;-100;;5;0;0.9;0;0;0;0;3.3;1.3;0;1.4;0;1.2;1.2;0;0;0;0;0
Dundee 4;2022;40-44;M;Cluster;;68;5;13;0;5;5;0;43;25;0;18;0;38;17;0;0;0;0;5;11.5;0;160;;0;0;;0;-7.4;;28.6;;-13.6;-10.5;;;;;0;6.2;0.5;1.2;0;0.5;0.5;0;3.9;2.3;0;1.6;0;3.4;1.5;0;0;0;0;0.5
Dundee 4;2022;45-49;M;Cluster;;60;5;13;0;11;11;0;48;46;0;10;5;69;22;0;0;0;0;10;-13;0;-23.5;-100;-38.9;-15.4;;-4;35.3;;-9.1;0;7.8;0;;;;;0;6.5;0.5;1.4;0;1.2;1.2;0;5.2;5;0;1.1;0.5;7.4;2.4;0;0;0;0;1.1
Dundee 4;2022;50-54;M;Cluster;;70;5;22;10;25;25;0;52;63;0;18;0;131;17;0;0;5;0;13;14.8;-50;4.8;100;19;31.6;;0;-7.4;;-25;-100;-7.7;6.2;;;0;;-18.8;7.1;0.5;2.2;1;2.6;2.6;0;5.3;6.4;0;1.8;0;13.4;1.7;0;0;0.5;0;1.3
Dundee 4;2022;55-59;M;Cluster;;77;23;32;5;32;50;0;54;90;0;18;10;210;20;0;0;12;5;25;-3.8;15;-8.6;0;0;6.4;;-11.5;-2.2;;12.5;0;-0.9;0;-100;;20;0;8.7;7.5;2.2;3.1;0.5;3.1;4.9;0;5.2;8.7;0;1.7;1;20.4;1.9;0;0;1.2;0.5;2.4
Dundee 4;2022;60-64;M;Cluster;;65;20;58;13;40;71;0;52;124;0;19;13;255;15;0;5;11;10;35;-7.1;0;9.4;-18.8;-16.7;-9;;4;0;;-13.6;8.3;-1.5;-6.2;;;-26.7;-23.1;-5.4;7.2;2.2;6.4;1.4;4.4;7.8;0;5.7;13.7;0;2.1;1.4;28.1;1.7;0;0.6;1.2;1.1;3.9
Dundee 4;2022;65-69;M;Cluster;;56;35;51;23;62;109;0;30;125;0;10;12;294;10;0;5;17;12;39;14.3;-22.2;6.2;9.5;0;0;-100;-14.3;5;;100;-29.4;-5.2;-9.1;;;6.2;140;39.3;7.4;4.6;6.8;3;8.2;14.4;0;4;16.6;0;1.3;1.6;38.9;1.3;0;0.7;2.3;1.6;5.2
Dundee 4;2022;70-74;M;Cluster;;37;59;80;32;54;124;10;30;138;0;12;29;310;10;0;5;24;10;55;0;18;2.6;-5.9;-5.3;0.8;100;25;1.5;;-25;11.5;-7.7;100;;0;-11.1;100;-14.1;5.5;8.7;11.9;4.7;8;18.4;1.5;4.4;20.4;0;1.8;4.3;45.9;1.5;0;0.7;3.6;1.5;8.1
Dundee 4;2022;75-79;M;Cluster;;21;69;79;67;49;105;18;15;116;0;10;24;274;10;0;0;25;10;53;0;21.1;19.7;17.5;-3.9;16.7;-21.7;0;8.4;;;0;12.8;100;;-100;4.2;0;8.2;4.1;13.3;15.3;12.9;9.5;20.3;3.5;2.9;22.4;0;1.9;4.6;52.9;1.9;0;0;4.8;1.9;10.2
Dundee 4;2022;80-84;M;Cluster;;19;36;66;60;45;89;24;10;84;0;5;28;189;5;0;5;16;5;46;5.6;-18.2;6.5;20;2.3;-8.2;9.1;-16.7;2.4;;0;21.7;7.4;0;-100;0;-11.1;0;4.5;5.8;11.1;20.3;18.5;13.8;27.4;7.4;3.1;25.8;0;1.5;8.6;58.2;1.5;0;1.5;4.9;1.5;14.2
Dundee 4;2022;85plus;M;Cluster;;13;61;36;65;30;84;26;10;53;0;5;20;134;0;0;5;14;5;35;0;8.9;2.9;4.8;36.4;9.1;-7.1;100;12.8;;0;17.6;0.8;;;0;-6.7;0;12.9;5.4;25.5;15.1;27.2;12.6;35.1;10.9;4.2;22.2;0;2.1;8.4;56.1;0;0;2.1;5.9;2.1;14.6
Dundee 4;2022;All;M;Cluster;;900;321;482;282;355;677;79;475;934;19;187;145;1945;168;10;25;126;58;314;-2.6;3.5;5.5;9.3;-1.9;2.7;-7.1;-2.5;4.1;-9.5;-1.6;5.1;-0.7;-2.3;0;13.6;-4.5;7.4;2.3;5.1;1.8;2.7;1.6;2;3.8;0.4;2.7;5.3;0.1;1.1;0.8;11;1;0.1;0.1;0.7;0.3;1.8
Dundee 4;2023;00-04;M;Cluster;;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;160;;;;;;;;;;;;;;;;;;;1.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Dundee 4;2023;05-09;M;Cluster;;63;0;0;0;0;0;0;0;5;0;5;0;0;0;0;0;0;0;0;103.2;;-100;;;;;;0;;;;;;;;;;;5.9;0;0;0;0;0;0;0;0.5;0;0.5;0;0;0;0;0;0;0;0
Dundee 4;2023;10-14;M;Cluster;;65;0;0;0;0;0;0;0;5;0;5;0;0;0;0;0;0;0;0;51.2;;;;;;;;;;;;;;;;;;;6.1;0;0;0;0;0;0;0;0.5;0;0.5;0;0;0;0;0;0;0;0
Dundee 4;2023;15-19;M;Cluster;;52;0;0;0;0;0;0;0;5;5;10;0;0;0;0;0;0;0;0;20.9;;;;;;;;0;;100;;;-100;;;;;;4.1;0;0;0;0;0;0;0;0.4;0.4;0.8;0;0;0;0;0;0;0;0
Dundee 4;2023;20-24;M;Cluster;;112;0;5;0;0;0;0;20;17;0;21;0;5;10;0;0;0;0;0;19.1;;0;;;;;5.3;41.7;-100;-12.5;;;0;;;;;;3.9;0;0.2;0;0;0;0;0.7;0.6;0;0.7;0;0.2;0.3;0;0;0;0;0
Dundee 4;2023;25-29;M;Cluster;;102;0;5;0;0;0;0;31;20;5;25;0;12;12;0;0;0;0;5;54.5;;0;;;;;-8.8;11.1;0;92.3;;140;20;;;;;;3.5;0;0.2;0;0;0;0;1.1;0.7;0.2;0.8;0;0.4;0.4;0;0;0;0;0.2
Dundee 4;2023;30-34;M;Cluster;;91;0;10;5;0;5;0;52;27;5;15;5;26;18;0;0;0;0;0;40;;0;;;;;36.8;92.9;0;200;;62.5;50;;;;;;4;0;0.4;0.2;0;0.2;0;2.3;1.2;0.2;0.7;0.2;1.1;0.8;0;0;0;0;0
Dundee 4;2023;35-39;M;Cluster;;102;0;12;0;0;5;0;75;28;5;19;0;39;23;0;0;0;0;0;56.9;;9.1;;;;;78.6;64.7;;5.6;;143.8;43.8;;;;;;5.3;0;0.6;0;0;0.3;0;3.9;1.5;0.3;1;0;2;1.2;0;0;0;0;0
Dundee 4;2023;40-44;M;Cluster;;92;5;23;0;10;11;0;62;40;0;28;5;67;28;0;0;0;0;0;35.3;0;76.9;;100;120;;44.2;60;;55.6;;76.3;64.7;;;;;-100;5.6;0.3;1.4;0;0.6;0.7;0;3.8;2.4;0;1.7;0.3;4.1;1.7;0;0;0;0;0
Dundee 4;2023;45-49;M;Cluster;;75;5;15;0;10;16;0;65;66;0;14;5;100;27;0;0;0;0;11;25;0;15.4;;-9.1;45.5;;35.4;43.5;;40;0;44.9;22.7;;;;;10;5.6;0.4;1.1;0;0.7;1.2;0;4.9;4.9;0;1;0.4;7.5;2;0;0;0;0;0.8
Dundee 4;2023;50-54;M;Cluster;;94;13;26;11;34;31;0;69;87;0;18;5;182;31;0;0;5;0;20;34.3;160;18.2;10;36;24;;32.7;38.1;;0;;38.9;82.4;;;0;;53.8;7.1;1;2;0.8;2.6;2.3;0;5.2;6.6;0;1.4;0.4;13.8;2.3;0;0;0.4;0;1.5
Dundee 4;2023;55-59;M;Cluster;;107;29;46;17;51;66;0;66;144;0;27;19;278;26;0;0;11;5;35;39;26.1;43.8;240;59.4;32;;22.2;60;;50;90;32.4;30;;;-8.3;0;40;7.4;2;3.2;1.2;3.5;4.6;0;4.6;9.9;0;1.9;1.3;19.2;1.8;0;0;0.8;0.3;2.4
Dundee 4;2023;60-64;M;Cluster;;91;34;71;19;62;107;0;75;187;0;33;27;360;23;5;5;18;10;47;40;70;22.4;46.2;55;50.7;;44.2;50.8;;73.7;107.7;41.2;53.3;;0;63.6;0;34.3;6.8;2.5;5.3;1.4;4.6;7.9;0;5.6;13.9;0;2.4;2;26.7;1.7;0.4;0.4;1.3;0.7;3.5
Dundee 4;2023;65-69;M;Cluster;;81;56;97;37;81;144;5;53;187;0;16;36;431;15;0;5;20;20;60;44.6;60;90.2;60.9;30.6;32.1;;76.7;49.6;;60;200;46.6;50;;0;17.6;66.7;53.8;6.9;4.7;8.2;3.1;6.9;12.2;0.4;4.5;15.8;0;1.4;3.1;36.5;1.3;0;0.4;1.7;1.7;5.1
Dundee 4;2023;70-74;M;Cluster;;58;80;112;46;83;177;12;35;183;0;13;46;437;13;0;5;31;10;69;56.8;35.6;40;43.8;53.7;42.7;20;16.7;32.6;;8.3;58.6;41;30;;0;29.2;0;25.5;6.4;8.8;12.3;5;9.1;19.4;1.3;3.8;20;0;1.4;5;47.9;1.4;0;0.5;3.4;1.1;7.6
Dundee 4;2023;75-79;M;Cluster;;40;94;113;92;65;153;27;22;168;0;16;50;401;10;0;5;35;13;86;90.5;36.2;43;37.3;32.7;45.7;50;46.7;44.8;;60;108.3;46.4;0;;;40;30;62.3;5;11.9;14.2;11.6;8.2;19.3;3.4;2.8;21.2;0;2;6.3;50.6;1.3;0;0.6;4.4;1.6;10.8
